iter	Passed	Remaining
3048	792000	506786
3049	792195	506485
3050	792590	506312
3051	792775	506004
3052	793011	505730
3053	793221	505438
3054	793459	505164
3055	793660	504868
3056	793918	504607
3057	794176	504346
3058	794395	504060
3059	794651	503798
3060	794867	503511
3061	795071	503216
3062	795353	502970
3063	795570	502684
3064	795837	502429
3065	796040	502133
3066	796242	501837
3067	796435	501536
3068	796642	501243
3069	796850	500951
3070	797062	500661
3071	797276	500374
3072	797501	500092
3073	797848	499888
3074	798117	499634
3075	798333	499347
3076	798549	499061
3077	798807	498800
3078	799049	498530
3079	799281	498253
3080	799498	497967
3081	799712	497679
3082	799955	497409
3083	800211	497148
3084	800393	496840
3085	800612	496556
3086	800810	496258
3087	801001	495956
3088	801203	495661
3089	801426	495379
3090	801640	495093
3091	801845	494799
3092	802079	494524
3093	802340	494266
3094	802532	493965
3095	802745	493678
3096	802994	493412
3097	803370	493224
3098	803584	492937
3099	803799	492651
3100	804036	492378
3101	804253	492093
3102	804484	491816
3103	804682	491520
3104	804894	491231
3105	805114	490948
3106	805279	490632
3107	805486	490341
3108	805695	490051
3109	805932	489778
3110	806173	489508
3111	806408	489234
3112	806617	488945
3113	806795	488637
3114	807039	488368
3115	807248	488079
3116	807434	487776
3117	807668	487502
3118	807857	487200
3119	808056	486906
3120	808280	486625
3121	808722	486476
3122	808907	486173
3123	809135	485895
3124	809403	485642
3125	809623	485359
3126	809828	485068
3127	810023	484771
3128	810245	484490
3129	810462	484206
3130	810727	483950
3131	810919	483651
3132	811161	483382
3133	811385	483103
3134	811587	482810
3135	811795	482521
3136	812005	482233
3137	812221	481949
3138	812430	481660
3139	812662	481386
3140	812882	481104
3141	813096	480819
3142	813278	480514
3143	813471	480217
3144	813709	479946
3145	814083	479755
3146	814290	479466
3147	814488	479171
3148	814702	478886
3149	814940	478615
3150	815143	478324
3151	815348	478034
3152	815548	477741
3153	815789	477472
3154	816029	477202
3155	816221	476905
3156	816465	476637
3157	816695	476362
3158	816910	476078
3159	817121	475791
3160	817358	475520
3161	817555	475226
3162	817765	474940
3163	817941	474633
3164	818143	474342
3165	818367	474063
3166	818571	473773
3167	818776	473484
3168	819002	473207
3169	819413	473036
3170	819624	472750
3171	819855	472476
3172	820081	472199
3173	820298	471917
3174	820475	471612
3175	820696	471332
3176	820908	471046
3177	821109	470755
3178	821327	470474
3179	821560	470201
3180	821739	469897
3181	821964	469620
3182	822182	469338
3183	822356	469032
3184	822555	468740
3185	822740	468440
3186	822924	468139
3187	823140	467857
3188	823389	467594
3189	823616	467318
3190	823794	467014
3191	824049	466754
3192	824243	466460
3193	824673	466299
3194	824913	466030
3195	825150	465760
3196	825329	465458
3197	825556	465182
3198	825763	464895
3199	825958	464601
3200	826175	464320
3201	826407	464047
3202	826603	463754
3203	826774	463448
3204	826984	463162
3205	827181	462870
3206	827432	462608
3207	827625	462314
3208	827824	462023
3209	828019	461730
3210	828234	461448
3211	828442	461162
3212	828646	460875
3213	828910	460620
3214	829190	460374
3215	829448	460116
3216	829774	459896
3217	830161	459710
3218	830342	459409
3219	830574	459137
3220	830826	458876
3221	831067	458609
3222	831285	458328
3223	831588	458095
3224	831869	457850
3225	832121	457589
3226	832385	457335
3227	832678	457095
3228	832907	456822
3229	833157	456560
3230	833402	456295
3231	833647	456029
3232	833866	455750
3233	834125	455493
3234	834382	455234
3235	834576	454942
3236	834837	454685
3237	835099	454430
3238	835472	454235
3239	835720	453971
3240	835902	453672
3241	836120	453392
3242	836347	453118
3243	836545	452828
3244	836865	452603
3245	837059	452311
3246	837265	452025
3247	837455	451731
3248	837655	451441
3249	837899	451176
3250	838100	450888
3251	838425	450666
3252	838607	450367
3253	838812	450082
3254	839037	449806
3255	839237	449518
3256	839450	449236
3257	839690	448968
3258	839956	448715
3259	840189	448444
3260	840393	448158
3261	840823	447992
3262	841031	447707
3263	841239	447424
3264	841441	447136
3265	841674	446865
3266	841903	446593
3267	842090	446297
3268	842300	446014
3269	842494	445723
3270	842675	445425
3271	842908	445154
3272	843104	444864
3273	843331	444591
3274	843553	444314
3275	843762	444031
3276	843965	443745
3277	844193	443472
3278	844395	443185
3279	844577	442888
3280	844776	442600
3281	844998	442324
3282	845218	442046
3283	845422	441761
3284	845645	441486
3285	845902	441228
3286	846287	441037
3287	846540	440777
3288	846752	440496
3289	846959	440212
3290	847180	439936
3291	847416	439667
3292	847681	439414
3293	847928	439151
3294	848166	438884
3295	848412	438620
3296	848647	438351
3297	848896	438090
3298	849174	437843
3299	849440	437590
3300	849699	437333
3301	849968	437082
3302	850254	436839
3303	850541	436597
3304	850850	436366
3305	851244	436179
3306	851636	435990
3307	851916	435744
3308	852173	435486
3309	852390	435208
3310	852671	434963
3311	852916	434699
3312	853228	434468
3313	853502	434219
3314	853785	433975
3315	854113	433753
3316	854320	433470
3317	854543	433195
3318	854762	432918
3319	855007	432654
3320	855217	432372
3321	855444	432099
3322	855711	431847
3323	855985	431597
3324	856225	431331
3325	856460	431062
3326	856838	430866
3327	857078	430599
3328	857310	430329
3329	857528	430051
3330	857752	429777
3331	857976	429503
3332	858247	429252
3333	858471	428978
3334	858685	428698
3335	858909	428424
3336	859109	428138
3337	859322	427859
3338	859544	427583
3339	859775	427313
3340	859996	427037
3341	860218	426763
3342	860442	426489
3343	860701	426232
3344	860938	425964
3345	861139	425679
3346	861364	425406
3347	861605	425140
3348	861826	424865
3349	862214	424672
3350	862495	424427
3351	862730	424158
3352	862967	423891
3353	863210	423627
3354	863454	423363
3355	863638	423069
3356	863880	422804
3357	864195	422575
3358	864490	422336
3359	864734	422072
3360	864960	421800
3361	865185	421527
3362	865427	421262
3363	865600	420964
3364	865809	420683
3365	866022	420404
3366	866242	420128
3367	866442	419843
3368	866651	419563
3369	866854	419279
3370	867037	418986
3371	867228	418697
3372	867565	418479
3373	867782	418202
3374	867982	417917
3375	868203	417642
3376	868441	417376
3377	868645	417093
3378	868888	416829
3379	869072	416537
3380	869281	416257
3381	869502	415983
3382	869738	415715
3383	869940	415432
3384	870170	415162
3385	870357	414872
3386	870573	414595
3387	870774	414311
3388	870973	414027
3389	871162	413737
3390	871365	413455
3391	871543	413160
3392	871778	412893
3393	872010	412624
3394	872357	412410
3395	872607	412150
3396	872965	411941
3397	873197	411672
3398	873407	411392
3399	873642	411125
3400	873938	410887
3401	874165	410616
3402	874381	410340
3403	874573	410052
3404	874777	409770
3405	874986	409491
3406	875208	409218
3407	875427	408943
3408	875640	408666
3409	875846	408386
3410	876073	408115
3411	876258	407824
3412	876482	407552
3413	876713	407284
3414	876933	407010
3415	877154	406736
3416	877374	406462
3417	877552	406169
3418	877773	405896
3419	878029	405639
3420	878371	405421
3421	878577	405141
3422	878774	404857
3423	879014	404593
3424	879241	404322
3425	879444	404041
3426	879662	403766
3427	879889	403496
3428	880106	403221
3429	880341	402955
3430	880536	402670
3431	880740	402389
3432	880994	402131
3433	881197	401850
3434	881411	401574
3435	881661	401314
3436	881913	401056
3437	882101	400768
3438	882350	400508
3439	882553	400227
3440	882780	399957
3441	883059	399711
3442	883324	399458
3443	883696	399254
3444	883887	398968
3445	884099	398691
3446	884345	398429
3447	884541	398146
3448	884759	397872
3449	884991	397604
3450	885192	397323
3451	885418	397053
3452	885624	396773
3453	885824	396492
3454	886035	396215
3455	886238	395935
3456	886433	395651
3457	886691	395395
3458	886927	395130
3459	887129	394849
3460	887334	394570
3461	887554	394297
3462	887760	394018
3463	887957	393736
3464	888197	393472
3465	888416	393200
3466	888646	392932
3467	889095	392760
3468	889367	392511
3469	889658	392270
3470	890102	392096
3471	890406	391860
3472	890719	391629
3473	891033	391398
3474	891344	391165
3475	891687	390946
3476	891957	390696
3477	892236	390449
3478	892546	390216
3479	892838	389975
3480	893172	389752
3481	893536	389543
3482	893866	389318
3483	894171	389082
3484	894518	388865
3485	894706	388578
3486	894921	388303
3487	895133	388027
3488	895379	387767
3489	895613	387500
3490	895836	387229
3491	896069	386962
3492	896319	386702
3493	896577	386446
3494	896829	386188
3495	897049	385916
3496	897279	385647
3497	897556	385400
3498	897867	385166
3499	898157	384924
3500	898486	384699
3501	898821	384475
3502	899029	384198
3503	899295	383945
3504	899791	383791
3505	900120	383565
3506	900348	383296
3507	900608	383040
3508	900872	382787
3509	901216	382567
3510	901496	382320
3511	901781	382075
3512	902189	381883
3513	902552	381671
3514	902862	381437
3515	903136	381187
3516	903387	380927
3517	903654	380675
3518	903939	380430
3519	904272	380205
3520	904491	379932
3521	904784	379690
3522	905269	379529
3523	905543	379279
3524	905789	379018
3525	906054	378764
3526	906296	378501
3527	906540	378238
3528	906822	377992
3529	907102	377745
3530	907366	377491
3531	907635	377239
3532	907875	376975
3533	908136	376719
3534	908402	376466
3535	908636	376200
3536	908951	375967
3537	909246	375726
3538	909597	375507
3539	909833	375242
3540	910134	375003
3541	910562	374816
3542	910843	374569
3543	911148	374331
3544	911388	374067
3545	911640	373808
3546	911950	373573
3547	912232	373326
3548	912535	373088
3549	912799	372833
3550	913070	372582
3551	913329	372325
3552	913595	372072
3553	913863	371819
3554	914058	371537
3555	914266	371260
3556	914485	370987
3557	914704	370714
3558	914952	370454
3559	915212	370198
3560	915425	369923
3561	915612	369637
3562	916005	369435
3563	916272	369182
3564	916505	368915
3565	916717	368640
3566	916948	368373
3567	917154	368095
3568	917406	367836
3569	917646	367572
3570	917892	367311
3571	918135	367048
3572	918381	366787
3573	918622	366523
3574	918860	366259
3575	919077	365986
3576	919291	365712
3577	919513	365441
3578	919700	365156
3579	919932	364889
3580	920158	364620
3581	920374	364347
3582	920608	364081
3583	920790	363794
3584	920964	363504
3585	921437	363333
3586	921734	363091
3587	921980	362830
3588	922179	362551
3589	922384	362273
3590	922551	361981
3591	922762	361706
3592	922972	361431
3593	923171	361151
3594	923347	360863
3595	923569	360592
3596	923803	360327
3597	924024	360056
3598	924243	359784
3599	924417	359495
3600	924640	359225
3601	924842	358947
3602	925045	358669
3603	925257	358396
3604	925492	358131
3605	925711	357859
3606	925941	357592
3607	926162	357322
3608	926378	357049
3609	926728	356828
3610	927032	356590
3611	927233	356312
3612	927469	356047
3613	927686	355775
3614	927935	355516
3615	928162	355248
3616	928377	354975
3617	928578	354697
3618	928789	354423
3619	929029	354160
3620	929299	353908
3621	929549	353649
3622	929812	353395
3623	930060	353135
3624	930282	352865
3625	930523	352603
3626	930800	352354
3627	931055	352097
3628	931314	351841
3629	931601	351596
3630	931852	351337
3631	932309	351156
3632	932570	350901
3633	932807	350637
3634	933062	350379
3635	933313	350121
3636	933583	349869
3637	933842	349613
3638	934140	349372
3639	934432	349128
3640	934700	348876
3641	934940	348613
3642	935165	348344
3643	935393	348077
3644	935617	347808
3645	935859	347546
3646	936084	347277
3647	936316	347012
3648	936578	346757
3649	936868	346513
3650	937169	346272
3651	937409	346010
3652	937706	345767
3653	937922	345496
3654	938158	345232
3655	938348	344950
3656	938563	344679
3657	938786	344409
3658	939018	344144
3659	939200	343860
3660	939427	343592
3661	939628	343316
3662	939845	343044
3663	940085	342782
3664	940323	342519
3665	940532	342245
3666	940711	341960
3667	940922	341687
3668	941100	341402
3669	941335	341137
3670	941543	340863
3671	941758	340592
3672	941965	340318
3673	942179	340046
3674	942376	339768
3675	942571	339489
3676	942925	339268
3677	943203	339019
3678	943435	338754
3679	943628	338475
3680	943949	338242
3681	944283	338013
3682	944549	337760
3683	944782	337495
3684	945126	337270
3685	945465	337043
3686	945771	336804
3687	946160	336595
3688	946476	336359
3689	946793	336124
3690	947062	335872
3691	947372	335634
3692	947678	335395
3693	947958	335147
3694	948390	334952
3695	948688	334710
3696	948942	334452
3697	949199	334196
3698	949436	333932
3699	949650	333661
3700	949892	333399
3701	950146	333141
3702	950338	332862
3703	950537	332585
3704	950758	332316
3705	950967	332043
3706	951174	331769
3707	951397	331501
3708	951615	331230
3709	951828	330959
3710	952071	330698
3711	952291	330428
3712	952494	330153
3713	952689	329875
3714	952898	329602
3715	953120	329334
3716	953297	329050
3717	953583	328804
3718	953926	328577
3719	954127	328301
3720	954340	328030
3721	954547	327757
3722	954760	327485
3723	954984	327217
3724	955249	326964
3725	955446	326687
3726	955632	326407
3727	955848	326137
3728	956058	325864
3729	956280	325596
3730	956492	325325
3731	956675	325044
3732	956895	324775
3733	957115	324506
3734	957294	324224
3735	957508	323953
3736	957722	323683
3737	957979	323426
3738	958202	323159
3739	958422	322891
3740	958651	322625
3741	958889	322363
3742	959229	322135
3743	959423	321857
3744	959609	321578
3745	959828	321309
3746	960053	321042
3747	960249	320766
3748	960466	320497
3749	960650	320216
3750	960875	319950
3751	961066	319672
3752	961243	319389
3753	961480	319127
3754	961699	318858
3755	961896	318583
3756	962141	318323
3757	962351	318052
3758	962555	317779
3759	962793	317517
3760	963000	317244
3761	963203	316971
3762	963411	316699
3763	963645	316436
3764	963871	316170
3765	964058	315891
3766	964329	315640
3767	964627	315398
3768	964867	315137
3769	965079	314866
3770	965265	314588
3771	965494	314323
3772	965738	314063
3773	965946	313791
3774	966151	313519
3775	966354	313246
3776	966577	312979
3777	966807	312715
3778	967152	312488
3779	967396	312228
3780	967579	311949
3781	967820	311688
3782	968030	311417
3783	968222	311141
3784	968415	310865
3785	968590	310583
3786	968789	310309
3787	968992	310036
3788	969223	309773
3789	969434	309502
3790	969763	309270
3791	970021	309015
3792	970222	308741
3793	970417	308467
3794	970653	308204
3795	970881	307940
3796	971138	307684
3797	971398	307430
3798	971644	307171
3799	971837	306896
3800	972090	306639
3801	972348	306384
3802	972582	306121
3803	972857	305871
3804	973103	305613
3805	973369	305360
3806	973632	305107
3807	973877	304848
3808	974162	304601
3809	974437	304352
3810	974719	304104
3811	975150	303903
3812	975470	303667
3813	975757	303421
3814	976022	303168
3815	976259	302906
3816	976519	302652
3817	976787	302400
3818	977011	302134
3819	977251	301873
3820	977510	301618
3821	977806	301375
3822	978033	301110
3823	978266	300847
3824	978496	300583
3825	978711	300315
3826	978901	300039
3827	979158	299784
3828	979374	299516
3829	979578	299244
3830	979746	298962
3831	979961	298693
3832	980156	298419
3833	980487	298186
3834	980814	297952
3835	980996	297674
3836	981195	297401
3837	981436	297141
3838	981623	296864
3839	981797	296584
3840	982022	296319
3841	982185	296036
3842	982396	295767
3843	982595	295494
3844	982843	295236
3845	983062	294969
3846	983270	294700
3847	983518	294442
3848	983737	294175
3849	983947	293906
3850	984151	293635
3851	984357	293365
3852	984561	293094
3853	984791	292831
3854	984997	292560
3855	985218	292295
3856	985432	292027
3857	985646	291759
3858	985906	291505
3859	986245	291274
3860	986420	290995
3861	986628	290725
3862	986840	290457
3863	987070	290194
3864	987327	289939
3865	987608	289691
3866	987819	289423
3867	988008	289148
3868	988219	288879
3869	988412	288606
3870	988645	288344
3871	988846	288072
3872	989059	287805
3873	989310	287548
3874	989494	287272
3875	989750	287017
3876	989968	286751
3877	990221	286495
3878	990444	286230
3879	990648	285960
3880	990872	285696
3881	991102	285433
3882	991476	285212
3883	991728	284955
3884	991923	284683
3885	992128	284413
3886	992360	284151
3887	992563	283881
3888	992806	283622
3889	993055	283365
3890	993320	283112
3891	993534	282845
3892	993763	282583
3893	993952	282308
3894	994137	282033
3895	994329	281760
3896	994530	281490
3897	994746	281223
3898	994966	280958
3899	995238	280708
3900	995463	280444
3901	995698	280183
3902	995950	279927
3903	996183	279666
3904	996393	279398
3905	996720	279163
3906	996981	278909
3907	997213	278648
3908	997435	278383
3909	997638	278114
3910	997833	277842
3911	998039	277573
3912	998234	277301
3913	998436	277031
3914	998621	276757
3915	998838	276491
3916	999039	276221
3917	999257	275956
3918	999463	275687
3919	999669	275419
3920	999861	275146
3921	1000067	274878
3922	1000271	274609
3923	1000483	274342
3924	1000670	274069
3925	1000889	273804
3926	1001116	273541
3927	1001335	273276
3928	1001599	273024
3929	1001827	272762
3930	1002175	272532
3931	1002378	272263
3932	1002602	272000
3933	1002800	271729
3934	1003026	271467
3935	1003262	271207
3936	1003430	270928
3937	1003675	270671
3938	1003873	270400
3939	1004061	270128
3940	1004251	269856
3941	1004484	269595
3942	1004674	269323
3943	1004906	269062
3944	1005127	268798
3945	1005339	268532
3946	1005565	268269
3947	1005831	268017
3948	1006095	267765
3949	1006349	267510
3950	1006592	267252
3951	1006845	266997
3952	1007269	266787
3953	1007635	266562
3954	1007875	266303
3955	1008093	266038
3956	1008335	265780
3957	1008565	265519
3958	1008750	265246
3959	1008950	264976
3960	1009153	264708
3961	1009366	264442
3962	1009613	264185
3963	1009792	263911
3964	1010049	263657
3965	1010272	263394
3966	1010447	263118
3967	1010654	262851
3968	1010864	262585
3969	1011087	262322
3970	1011278	262051
3971	1011474	261781
3972	1011721	261524
3973	1011934	261259
3974	1012164	260998
3975	1012381	260733
3976	1012628	260477
3977	1013077	260272
3978	1013390	260033
3979	1013613	259770
3980	1013842	259509
3981	1014070	259247
3982	1014308	258988
3983	1014542	258728
3984	1014797	258474
3985	1015047	258218
3986	1015250	257950
3987	1015540	257704
3988	1015817	257455
3989	1016037	257192
3990	1016246	256926
3991	1016436	256655
3992	1016674	256396
3993	1016867	256126
3994	1017062	255856
3995	1017306	255599
3996	1017559	255344
3997	1017761	255076
3998	1017969	254810
3999	1018395	254598
4000	1018573	254325
4001	1018797	254062
4002	1018988	253792
4003	1019200	253527
4004	1019416	253263
4005	1019600	252991
4006	1019824	252729
4007	1020039	252464
4008	1020239	252196
4009	1020483	251939
4010	1020687	251672
4011	1020889	251405
4012	1021087	251137
4013	1021274	250866
4014	1021506	250606
4015	1021714	250340
4016	1021947	250080
4017	1022139	249811
4018	1022356	249547
4019	1022588	249287
4020	1022827	249029
4021	1023043	248765
4022	1023268	248504
4023	1023563	248260
4024	1023888	248022
4025	1024095	247756
4026	1024299	247490
4027	1024509	247225
4028	1024761	246970
4029	1025032	246719
4030	1025255	246458
4031	1025511	246204
4032	1025724	245940
4033	1025948	245678
4034	1026146	245410
4035	1026358	245146
4036	1026543	244875
4037	1026729	244604
4038	1026960	244344
4039	1027180	244082
4040	1027391	243818
4041	1027618	243557
4042	1027858	243299
4043	1028067	243034
4044	1028263	242766
4045	1028469	242501
4046	1028980	242307
4047	1029639	242148
4048	1030245	241976
4049	1030844	241803
4050	1031459	241632
4051	1031779	241393
4052	1032150	241166
4053	1032508	240935
4054	1032972	240729
4055	1033545	240548
4056	1034199	240387
4057	1034769	240205
4058	1035359	240028
4059	1035985	239858
4060	1036744	239720
4061	1037360	239548
4062	1037938	239367
4063	1038549	239193
4064	1039129	239012
4065	1039711	238831
4066	1040182	238625
4067	1040682	238425
4068	1041292	238251
4069	1041866	238067
4070	1042854	237978
4071	1043442	237798
4072	1043935	237596
4073	1044476	237404
4074	1044798	237162
4075	1045065	236908
4076	1045387	236667
4077	1045616	236404
4078	1045858	236144
4079	1046120	235889
4080	1046445	235648
4081	1046889	235434
4082	1047256	235202
4083	1047582	234962
4084	1047935	234727
4085	1048213	234475
4086	1048539	234234
4087	1048825	233984
4088	1049085	233728
4089	1049364	233477
4090	1049679	233233
4091	1049978	232986
4092	1050448	232777
4093	1050830	232548
4094	1051105	232295
4095	1051445	232057
4096	1051793	231820
4097	1052266	231611
4098	1052685	231390
4099	1053108	231170
4100	1053517	230946
4101	1053790	230693
4102	1054111	230450
4103	1054452	230211
4104	1054789	229972
4105	1055142	229736
4106	1055514	229504
4107	1055821	229258
4108	1056144	229015
4109	1056591	228799
4110	1057097	228596
4111	1057559	228383
4112	1057972	228159
4113	1058377	227934
4114	1058813	227715
4115	1059160	227477
4116	1059595	227258
4117	1059955	227022
4118	1060260	226775
4119	1060635	226543
4120	1060926	226293
4121	1061329	226066
4122	1061684	225830
4123	1062029	225591
4124	1062345	225345
4125	1062631	225094
4126	1062994	224859
4127	1063315	224615
4128	1063601	224363
4129	1063883	224111
4130	1064279	223882
4131	1064637	223646
4132	1064906	223390
4133	1065234	223147
4134	1065538	222899
4135	1065996	222684
4136	1066322	222440
4137	1066641	222195
4138	1067016	221962
4139	1067314	221712
4140	1067528	221445
4141	1067779	221186
4142	1068074	220936
4143	1068387	220690
4144	1068645	220432
4145	1068844	220162
4146	1069075	219898
4147	1069326	219639
4148	1069561	219377
4149	1069782	219112
4150	1069986	218843
4151	1070181	218572
4152	1070383	218303
4153	1070606	218038
4154	1070853	217778
4155	1071128	217524
4156	1071391	217267
4157	1071714	217023
4158	1072017	216774
4159	1072265	216515
4160	1072512	216255
4161	1072813	216006
4162	1073157	215765
4163	1073496	215524
4164	1073845	215284
4165	1074150	215036
4166	1074478	214792
4167	1074761	214539
4168	1075060	214290
4169	1075311	214030
4170	1075529	213765
4171	1075730	213495
4172	1075908	213222
4173	1076106	212952
4174	1076328	212687
4175	1076534	212419
4176	1076756	212154
4177	1076951	211884
4178	1077146	211614
4179	1077378	211351
4180	1077639	211094
4181	1077838	210825
4182	1078036	210555
4183	1078233	210286
4184	1078514	210033
4185	1078784	209777
4186	1079027	209517
4187	1079246	209252
4188	1079440	208982
4189	1079640	208713
4190	1079844	208445
4191	1080021	208172
4192	1080233	207905
4193	1080468	207643
4194	1080728	207386
4195	1080942	207120
4196	1081144	206852
4197	1081342	206583
4198	1081523	206311
4199	1081717	206041
4200	1081938	205776
4201	1082146	205509
4202	1082346	205241
4203	1082570	204977
4204	1082781	204711
4205	1082978	204442
4206	1083171	204172
4207	1083381	203906
4208	1083644	203649
4209	1083890	203390
4210	1084135	203130
4211	1084411	202876
4212	1084631	202612
4213	1084827	202343
4214	1085011	202072
4215	1085225	201806
4216	1085495	201551
4217	1085704	201285
4218	1085906	201017
4219	1086137	200755
4220	1086347	200489
4221	1086526	200217
4222	1086724	199949
4223	1086914	199679
4224	1087123	199413
4225	1087330	199146
4226	1087521	198877
4227	1087723	198609
4228	1087932	198343
4229	1088176	198084
4230	1088404	197821
4231	1088598	197552
4232	1088809	197287
4233	1089092	197034
4234	1089305	196769
4235	1089562	196512
4236	1089831	196257
4237	1090031	195989
4238	1090220	195720
4239	1090459	195459
4240	1090696	195198
4241	1090879	194928
4242	1091112	194667
4243	1091332	194403
4244	1091533	194136
4245	1091726	193867
4246	1091946	193603
4247	1092140	193335
4248	1092340	193068
4249	1092565	192805
4250	1092787	192542
4251	1093006	192278
4252	1093210	192012
4253	1093434	191749
4254	1093622	191480
4255	1093818	191212
4256	1094014	190945
4257	1094269	190687
4258	1094548	190434
4259	1094806	190177
4260	1095102	189927
4261	1095328	189665
4262	1095511	189395
4263	1095755	189136
4264	1096261	188922
4265	1096572	188674
4266	1096880	188425
4267	1097174	188175
4268	1097456	187922
4269	1097768	187674
4270	1098064	187424
4271	1098331	187168
4272	1098614	186916
4273	1098912	186666
4274	1099226	186418
4275	1099568	186175
4276	1099895	185930
4277	1100211	185683
4278	1100554	185440
4279	1100818	185184
4280	1101143	184938
4281	1101360	184674
4282	1101604	184415
4283	1101906	184165
4284	1102186	183912
4285	1102442	183654
4286	1102716	183400
4287	1102968	183142
4288	1103269	182892
4289	1103485	182628
4290	1103744	182371
4291	1103960	182107
4292	1104154	181839
4293	1104393	181579
4294	1104614	181316
4295	1104845	181054
4296	1105085	180794
4297	1105338	180536
4298	1105596	180279
4299	1105833	180019
4300	1106041	179754
4301	1106270	179492
4302	1106502	179231
4303	1106719	178967
4304	1106909	178699
4305	1107115	178434
4306	1107317	178168
4307	1107538	177905
4308	1107731	177638
4309	1107927	177371
4310	1108129	177105
4311	1108377	176846
4312	1108602	176584
4313	1108807	176319
4314	1109009	176053
4315	1109243	175793
4316	1109559	175545
4317	1109755	175278
4318	1109962	175013
4319	1110239	174759
4320	1110460	174497
4321	1110703	174238
4322	1110921	173974
4323	1111130	173710
4324	1111332	173445
4325	1111532	173179
4326	1111705	172909
4327	1111915	172644
4328	1112139	172382
4329	1112367	172121
4330	1112574	171856
4331	1112747	171587
4332	1112965	171324
4333	1113193	171062
4334	1113386	170796
4335	1113609	170534
4336	1113858	170276
4337	1114066	170011
4338	1114245	169743
4339	1114460	169480
4340	1114661	169214
4341	1114872	168951
4342	1115051	168682
4343	1115262	168419
4344	1115517	168161
4345	1115742	167900
4346	1115969	167639
4347	1116275	167389
4348	1116482	167125
4349	1116674	166859
4350	1116877	166594
4351	1117067	166328
4352	1117282	166065
4353	1117488	165801
4354	1117681	165534
4355	1117889	165271
4356	1118116	165010
4357	1118351	164750
4358	1118621	164495
4359	1118896	164241
4360	1119115	163979
4361	1119364	163721
4362	1119626	163465
4363	1119840	163203
4364	1120084	162944
4365	1120324	162685
4366	1120601	162432
4367	1120914	162183
4368	1121173	161927
4369	1121438	161671
4370	1121616	161403
4371	1121790	161135
4372	1122007	160873
4373	1122236	160612
4374	1122442	160348
4375	1122633	160083
4376	1122859	159822
4377	1123080	159560
4378	1123286	159296
4379	1123486	159032
4380	1123689	158768
4381	1123870	158501
4382	1124077	158237
4383	1124298	157976
4384	1124495	157711
4385	1124700	157447
4386	1124921	157186
4387	1125118	156921
4388	1125324	156658
4389	1125506	156391
4390	1125711	156128
4391	1125945	155868
4392	1126207	155613
4393	1126453	155355
4394	1126740	155103
4395	1126969	154842
4396	1127172	154579
4397	1127410	154320
4398	1127637	154060
4399	1127896	153804
4400	1128123	153543
4401	1128360	153284
4402	1128577	153023
4403	1128787	152760
4404	1129002	152498
4405	1129217	152236
4406	1129452	151977
4407	1129660	151714
4408	1129868	151452
4409	1130115	151194
4410	1130339	150934
4411	1130560	150673
4412	1130789	150413
4413	1131030	150154
4414	1131279	149897
4415	1131507	149637
4416	1131701	149373
4417	1132002	149123
4418	1132250	148865
4419	1132473	148605
4420	1132685	148343
4421	1132883	148079
4422	1133159	147825
4423	1133407	147568
4424	1133617	147306
4425	1133853	147047
4426	1134044	146782
4427	1134236	146518
4428	1134435	146254
4429	1134633	145991
4430	1134806	145724
4431	1134998	145460
4432	1135213	145198
4433	1135430	144937
4434	1135637	144675
4435	1135837	144412
4436	1136051	144150
4437	1136224	143884
4438	1136465	143626
4439	1136748	143373
4440	1137004	143117
4441	1137255	142861
4442	1137505	142604
4443	1137666	142336
4444	1137899	142077
4445	1138102	141814
4446	1138309	141552
4447	1138500	141288
4448	1138736	141030
4449	1138950	140769
4450	1139160	140507
4451	1139355	140244
4452	1139561	139982
4453	1139774	139720
4454	1139959	139456
4455	1140173	139195
4456	1140411	138937
4457	1140627	138676
4458	1140808	138411
4459	1140984	138146
4460	1141193	137884
4461	1141446	137628
4462	1141728	137375
4463	1142030	137125
4464	1142233	136863
4465	1142452	136603
4466	1142742	136351
4467	1142942	136088
4468	1143130	135825
4469	1143357	135565
4470	1143554	135303
4471	1143747	135039
4472	1143936	134776
4473	1144128	134513
4474	1144326	134250
4475	1144542	133990
4476	1144734	133727
4477	1144923	133463
4478	1145110	133199
4479	1145328	132939
4480	1145512	132675
4481	1145746	132417
4482	1145928	132153
4483	1146144	131893
4484	1146339	131630
4485	1146553	131370
4486	1146753	131108
4487	1146987	130850
4488	1147261	130597
4489	1147516	130341
4490	1147760	130084
4491	1148056	129833
4492	1148261	129572
4493	1148602	129326
4494	1148869	129072
4495	1149067	128810
4496	1149225	128543
4497	1149411	128280
4498	1149617	128019
4499	1149845	127760
4500	1150054	127499
4501	1150260	127238
4502	1150486	126980
4503	1150693	126719
4504	1150906	126459
4505	1151130	126200
4506	1151355	125941
4507	1151547	125679
4508	1151772	125420
4509	1151981	125159
4510	1152192	124899
4511	1152505	124650
4512	1152700	124388
4513	1152897	124126
4514	1153122	123868
4515	1153398	123614
4516	1153619	123355
4517	1153822	123094
4518	1154030	122834
4519	1154244	122574
4520	1154464	122315
4521	1154672	122055
4522	1154879	121794
4523	1155083	121533
4524	1155311	121275
4525	1155517	121015
4526	1155725	120755
4527	1155961	120497
4528	1156144	120234
4529	1156363	119975
4530	1156568	119715
4531	1156769	119454
4532	1156996	119196
4533	1157235	118939
